timestamp,gyrX,gyrY,gyrZ
221000,-91.370,-92.224,24.902
221010,-91.370,-92.224,24.902
221020,-92.834,-83.984,21.301
221100,-92.834,-83.984,21.301
221110,-92.834,-83.984,21.301
221120,-92.957,-71.045,17.334
221201,-92.957,-71.045,17.334
221211,-92.957,-55.420,12.268
221221,-88.745,-56.152,12.268
222001,-88.745,-56.152,12.268
222011,-80.383,-41.260,5.493
222022,-80.383,-41.260,5.493
222102,-80.383,-41.260,5.493
222112,-71.472,-27.344,-1.343
222122,-71.472,-27.344,-1.343
222210,-63.660,-15.320,-6.287
222220,-63.660,-15.320,-6.287
1000000,-63.660,-15.320,-6.287
1000010,-58.228,-6.958,-9.949
1000021,-58.228,-6.958,-9.949
1000101,-58.228,-3.296,-11.414
1000111,-55.237,-3.296,-11.414
1000121,-55.237,-3.296,-11.414
1000202,-53.101,-2.625,-10.803
1000212,-53.101,-2.625,-10.803
1000222,-53.101,-2.625,-10.803
1001010,-49.805,-3.357,-9.338
1001020,-49.805,-3.357,-9.338
1001100,-44.373,-4.333,-7.996
1001110,-44.373,-4.333,-7.996
1001121,-44.373,-4.333,-7.996
1001201,-36.621,-4.944,-6.409
1001211,-36.621,-4.944,-6.409
1001221,-27.893,-4.517,-4.028
1002001,-27.893,-4.517,-4.028
1002012,-27.893,-4.517,-4.028
1002022,-18.250,-3.967,-2.319
1002102,-18.250,-3.967,-2.319
1002120,-2.625,-4.272,-1.587
1002200,-8.057,-4.272,-1.587
1002210,-8.057,-4.272,-1.587
1002220,0.732,-5.249,-1.831
1010001,0.732,-5.249,-1.831
1010011,0.732,-5.249,-1.831
1010021,7.996,-5.371,-2.197
1010101,7.996,-5.371,-2.197
1010111,14.343,-3.601,-2.869
1010121,14.343,-3.601,-2.869
1010202,14.343,-3.601,-2.869
1010212,20.203,-0.916,-3.723
1010222,20.203,-0.916,-3.723
1011002,20.203,-0.916,-4.944
1011012,26.550,1.160,-4.944
1011022,26.550,1.160,-4.944
1011102,32.166,2.136,-6.653
1011120,32.166,2.136,-6.653
1011200,32.166,2.136,-6.653
1011210,38.818,2.380,-7.324
1011220,38.818,2.380,-7.324
1012000,38.818,2.380,-7.324
1012010,44.983,2.319,-6.897
1012020,44.983,2.319,-6.897
1012100,60.608,3.601,-5.493
1012110,49.805,3.601,-5.493
1012120,49.805,3.601,-5.493
1012200,55.115,7.690,-3.235
1012210,55.115,7.690,-3.235
1012220,55.115,7.690,-3.235
1020000,62.927,13.184,-2.502
1020011,62.927,13.184,-2.502
1020021,62.927,13.184,-2.502
1020101,72.083,18.433,-3.235
1020111,72.083,18.433,-3.235
1020121,80.688,23.315,-5.310
1020201,80.688,23.315,-5.310
1020211,80.688,23.315,-5.310
1020221,90.271,27.527,-6.714
1021001,90.271,27.527,-6.714
1021011,90.271,27.527,-6.714
1021021,101.501,31.372,-7.446
1021102,101.501,31.372,-7.446
1021112,101.501,34.241,-7.996
1021122,112.183,34.241,-7.996
1021202,112.183,34.241,-7.996
1021212,121.887,34.790,-7.690
1021222,121.887,34.790,-7.690
1022002,121.887,34.790,-7.690
1022012,132.080,32.532,-6.470
1022022,132.080,32.532,-6.470
1022102,132.080,32.532,-6.470
1022112,141.907,28.015,-4.211
1022122,141.907,28.015,-4.211
1022202,148.254,22.461,-2.258
1022220,148.254,22.461,-2.258
1100000,148.254,22.461,-2.258
1100010,150.635,17.761,-1.160
1100020,150.635,17.761,-1.160
1100100,150.635,17.761,-1.160
1100110,151.367,16.113,-1.465
1100120,151.367,16.113,-1.465
1100200,151.367,18.188,-3.967
1100210,149.353,18.188,-3.967
1100221,149.353,18.188,-3.967
1101001,142.761,23.132,-8.789
1101011,142.761,23.132,-8.789
1101021,142.761,23.132,-8.789
1101101,135.132,32.532,-16.113
1101111,135.132,32.532,-16.113
1101121,135.132,32.532,-16.113
1101201,128.296,45.837,-26.794
1101211,128.296,45.837,-26.794
1101221,122.253,57.983,-38.452
1102001,122.253,57.983,-38.452
1102011,122.253,57.983,-38.452
1102022,115.540,66.101,-48.279
1102102,115.540,66.101,-48.279
1102112,115.540,66.101,-48.279
1102122,107.483,71.045,-53.833
1102202,107.483,71.045,-53.833
1102212,107.483,73.486,-54.138
1102222,99.609,73.486,-54.138
1110002,99.609,73.486,-54.138
1110012,95.459,72.388,-50.293
1110022,95.459,72.388,-50.293
1110102,95.459,72.388,-50.293
1110120,93.567,69.275,-44.739
1110200,93.567,69.275,-44.739
1110210,93.567,69.275,-44.739
1110220,91.675,65.552,-38.757
1111000,91.675,65.552,-38.757
1111010,88.135,60.242,-32.227
1111020,88.135,60.242,-32.227
1111100,88.135,60.242,-32.227
1111110,82.275,54.260,-26.428
1111120,82.275,54.260,-26.428
1111201,82.275,54.260,-26.428
1111211,74.951,51.208,-22.278
1111221,74.951,51.208,-22.278
1112001,66.467,49.805,-19.592
1112011,66.467,49.805,-19.592
1112021,66.467,49.805,-19.592
1112101,58.044,47.852,-17.700
1112111,58.044,47.852,-17.700
1112121,58.044,47.852,-17.700
1112201,48.706,45.471,-15.625
1112211,48.706,45.471,-15.625
1112221,48.706,45.471,-12.939
1120001,39.185,43.213,-12.939
1120012,39.185,43.213,-12.939
1120022,31.494,39.917,-10.193
1120102,31.494,39.917,-10.193
1120112,31.494,39.917,-10.193
1120122,26.184,35.278,-6.714
1120202,26.184,35.278,-6.714
1120212,26.184,35.278,-6.714
1120222,21.667,32.898,-2.075
1121002,21.667,32.898,-2.075
1121020,17.151,33.691,4.028
1121100,17.151,33.691,4.028
1121110,17.151,33.691,4.028
1121120,13.916,35.828,10.193
1121200,13.916,35.828,10.193
1121210,13.916,35.828,10.193
1121220,11.841,36.621,14.160
1121222,11.841,36.621,14.160
1122002,11.841,36.621,14.160
1122012,9.399,36.133,15.259
1122022,9.399,36.133,15.259
1122110,9.399,36.133,13.916
1122112,6.409,35.461,13.916
1122122,6.409,35.461,13.916
1122202,4.211,34.363,11.292
1122220,4.211,34.363,11.292
1122222,4.211,34.363,11.292
1200002,3.296,32.654,9.338
1200020,3.296,32.654,9.338
1200022,3.296,32.654,9.338
1200102,1.526,31.677,9.094
1200120,1.526,31.677,9.094
1200122,1.526,31.677,9.094
1200210,-0.977,31.677,9.705
1200220,-0.977,31.677,9.705
1201000,-0.977,31.738,9.644
1201010,-3.540,31.738,9.644
1201020,-3.540,31.738,9.644
1201100,-4.944,30.640,7.935
1201110,-4.944,30.640,7.935
1201120,-4.944,30.640,7.935
1201200,-6.104,27.954,4.944
1201210,-6.104,27.954,4.944
1201221,-6.104,27.954,0.854
1202001,-8.240,24.902,0.854
1202011,-8.240,24.902,0.854
1202021,-10.864,22.644,-2.197
1202101,-10.864,22.644,-2.197
1202111,-10.864,22.644,-2.197
1202122,-13.855,21.301,-4.272
1202202,-13.855,21.301,-4.272
1202212,-13.855,20.020,-6.287
1202222,-17.456,20.020,-6.287
1210002,-17.456,20.020,-6.287
1210012,-21.790,18.738,-7.568
1210100,-21.790,18.738,-7.568
1210110,-21.790,18.738,-7.568
1210120,-27.588,18.555,-7.202
1210200,-27.588,18.555,-7.202
1210210,-34.851,19.043,-5.432
1210220,-34.851,19.043,-5.432
1211001,-34.851,19.043,-5.432
1211011,-41.748,19.226,-3.418
1211021,-41.748,19.226,-3.418
1211101,-41.748,19.226,-3.418
1211111,-48.035,18.188,-2.563
1211121,-48.035,18.188,-2.563
1211202,-53.711,16.113,-2.319
1211212,-53.711,16.113,-2.319
1211222,-53.711,16.113,-2.319
1212002,-59.387,14.160,-2.197
1212012,-59.387,14.160,-2.197
1212100,-59.387,14.160,-2.014
1212110,-64.636,12.939,-2.014
1212120,-64.636,12.939,-2.014
1212200,-68.726,11.414,-1.709
1212210,-68.726,11.414,-1.709
1212221,-68.726,11.414,-1.709
1220001,-73.120,8.850,-0.854
1220011,-73.120,8.850,-0.854
1220021,-73.120,5.066,1.831
1220101,-77.393,5.066,1.831
1220111,-77.393,5.066,1.831
1220121,-81.970,-0.671,6.348
1220201,-81.970,-0.671,6.348
1220211,-81.970,-0.671,6.348
1220222,-86.487,-7.874,13.916
1221002,-86.487,-7.874,13.916
1221012,-86.487,-17.151,24.353
1221022,-91.614,-17.151,24.353
1221102,-91.614,-17.151,24.353
1221120,-96.802,-28.625,33.264
1221200,-96.802,-28.625,33.264
1221210,-96.802,-28.625,33.264
1221220,-100.708,-41.931,37.476
1222001,-100.708,-41.931,37.476
1222011,-103.699,-55.054,36.621
1222021,-103.699,-55.054,36.621
1222101,-103.699,-55.054,36.621
1222111,-105.103,-64.575,35.339
1222121,-105.103,-64.575,35.339
1222202,-105.103,-64.575,35.339
1222212,-106.384,-69.275,36.255
1222222,-106.384,-69.275,36.255
2000002,-108.948,-70.923,36.255
2000012,-108.948,-70.923,36.255
2000022,-108.948,-70.923,36.255
2000110,-109.802,-71.411,33.264
2000120,-109.802,-71.411,33.264
2000200,-109.802,-71.411,25.513
2000210,-109.192,-72.571,25.513
2000220,-109.192,-72.571,25.513
2001000,-108.521,-72.510,15.320
2001011,-108.521,-72.510,15.320
2001021,-108.521,-72.510,15.320
2001101,-112.000,-67.139,6.165
2001111,-112.000,-67.139,6.165
2001121,-117.859,-56.702,1.221
2001202,-117.859,-56.702,1.221
2001212,-117.859,-56.702,1.221
2001222,-122.681,-49.866,2.869
2002002,-122.681,-49.866,2.869
2002012,-122.681,-49.866,2.869
2002100,-123.901,-52.917,10.803
2002110,-123.901,-52.917,10.803
2002120,-119.507,-68.054,24.475
2002200,-119.507,-68.054,24.475
2002210,-119.507,-68.054,24.475
2002221,-114.319,-92.590,39.124
2010001,-114.319,-92.590,39.124
2010011,-114.319,-123.840,45.898
2010021,-104.492,-115.417,45.898
2010101,-104.492,-115.417,45.898
2010112,-102.905,-129.089,48.218
2010122,-102.905,-129.089,48.218
2010202,-102.905,-129.089,48.218
2010212,-106.201,-127.686,45.410
2010222,-106.201,-127.686,45.410
2011002,-106.201,-117.126,39.368
2011012,-117.065,-117.126,39.368
2011100,-117.065,-117.126,39.368
2011110,-126.160,-105.347,29.724
2011120,-126.160,-105.347,29.724
2011200,-126.160,-105.347,29.724
2011210,-132.996,-95.398,17.334
2011221,-132.996,-95.398,17.334
2012001,-137.268,-90.332,12.756
2012011,-137.268,-90.332,12.756
2012021,-137.268,-90.332,12.756
2012101,-137.695,-95.337,16.479
2012111,-137.695,-95.337,16.479
2012122,-137.695,-95.337,16.479
2012202,-134.460,-106.689,25.452
2012212,-134.460,-106.689,25.452
2012222,-126.953,-118.713,35.278
2020002,-126.953,-118.713,35.278
2020012,-126.953,-118.713,35.278
2020100,-118.835,-123.535,40.039
2020110,-118.835,-123.535,40.039
2020120,-118.835,-123.535,37.415
2020200,-113.647,-115.845,37.415
2020210,-113.647,-115.845,37.415
2020221,-110.046,-97.229,30.457
2021001,-110.046,-97.229,30.457
2021011,-110.046,-97.229,30.457
2021021,-105.896,-74.402,21.790
2021101,-105.896,-74.402,21.790
2021112,-105.896,-53.772,13.489
2021122,-100.403,-53.772,13.489
2021202,-100.403,-53.772,13.489
2021212,-95.581,-39.063,8.850
2021222,-95.581,-39.063,8.850
2022002,-95.581,-39.063,8.850
2022020,-90.698,-29.297,7.385
2022100,-90.698,-29.297,7.385
2022110,-87.341,-22.583,7.690
2022120,-87.341,-22.583,7.690
2022201,-87.341,-22.583,7.690
2022211,-85.571,-17.700,8.789
2022221,-85.571,-17.700,8.789
2100001,-85.571,-17.700,12.268
2100011,-81.543,-16.724,12.268
2100022,-81.543,-16.724,12.268
2100102,-76.538,-20.752,17.883
2100112,-76.538,-20.752,17.883
2100122,-76.538,-20.752,17.883
2100210,-68.298,-26.123,24.170
2100220,-68.298,-26.123,24.170
2101000,-55.542,-29.480,30.396
2101010,-55.542,-29.480,30.396
2101020,-55.542,-29.480,30.396
2101101,-23.682,-23.254,40.100
2101111,-23.682,-23.254,40.100
2101121,-23.682,-23.254,40.100
2101201,-6.104,-23.926,37.048
2101211,-6.104,-23.926,37.048
2101221,5.310,-25.574,26.611
2102001,5.310,-25.574,26.611
2102011,5.310,-25.574,26.611
2102022,21.484,-19.897,22.644
2102102,21.484,-19.897,22.644
2102112,21.484,-19.897,22.644
2102122,39.185,-7.324,23.682
2102202,39.185,-7.324,23.682
2102212,51.147,5.249,22.888
2102222,51.147,5.249,22.888
2110002,51.147,5.249,22.888
2110012,61.707,18.372,18.677
2110022,61.707,18.372,18.677
2110102,61.707,18.372,18.677
2110112,75.684,32.227,11.230
2110122,75.684,32.227,11.230
2110202,75.684,32.227,11.230
2110212,87.952,42.175,2.075
2110222,87.952,42.175,2.075
2111002,87.952,42.175,-4.272
2111012,96.191,48.340,-4.272
2111022,96.191,48.340,-4.272
2111102,102.356,52.551,-8.179
2111112,102.356,52.551,-8.179
2111122,102.356,52.551,-8.179
2111210,106.934,56.091,-11.292
2111220,106.934,56.091,-11.292
2112000,106.934,56.091,-11.292
2112010,109.192,61.157,-15.930
2112020,109.192,61.157,-15.930
2112100,112.061,68.298,-21.362
2112110,112.061,68.298,-21.362
2112120,112.061,68.298,-21.362
2112200,117.554,74.463,-25.513
2112210,117.554,74.463,-25.513
2112221,117.554,74.463,-25.513
2120001,125.793,76.111,-26.917
2120011,125.793,76.111,-26.917
2120021,125.793,74.280,-24.902
2120101,134.888,74.280,-24.902
2120111,134.888,74.280,-24.902
2120121,142.395,69.519,-19.470
2120201,142.395,69.519,-19.470
2120211,142.395,69.519,-19.470
2120222,147.461,60.364,-11.414
2121002,147.461,60.364,-11.414
2121012,147.461,60.364,-11.414
2121022,151.550,48.340,-2.869
2121102,151.550,48.340,-2.869
2121112,156.128,38.025,4.150
2121122,156.128,38.025,4.150
2121202,156.128,38.025,4.150
2121212,158.447,30.396,8.606
2121222,158.447,30.396,8.606
2122002,158.447,30.396,8.606
2122012,156.616,27.649,8.972
2122022,156.616,27.649,8.972
2122102,156.616,27.649,8.972
2122112,152.161,31.677,5.859
2122122,152.161,31.677,5.859
2122202,152.161,41.870,0.305
2122212,143.616,41.870,0.305
2122222,143.616,41.870,0.305
2200002,132.690,55.359,-6.165
2200012,132.690,55.359,-6.165
2200022,132.690,55.359,-6.165
2200102,122.437,67.261,-12.268
2200112,122.437,67.261,-12.268
2200122,122.437,67.261,-12.268
2200202,114.563,74.341,-15.015
2200220,114.563,74.341,-15.015
2201000,112.610,79.041,-15.930
2201010,112.610,79.041,-15.930
2201020,112.610,79.041,-15.930
2201100,113.281,80.139,-13.428
2201110,113.281,80.139,-13.428
2201120,113.281,80.139,-13.428
2201200,113.892,75.317,-6.287
2201210,113.892,75.317,-6.287
2201220,113.892,68.298,1.892
2202000,111.023,68.298,1.892
2202010,111.023,68.298,1.892
2202020,105.103,62.439,10.437
2202100,105.103,62.439,10.437
2202110,105.103,62.439,10.437
2202120,97.290,57.617,16.907
2202200,97.290,57.617,16.907
2202210,97.290,57.617,16.907
2202220,86.548,54.749,20.935
2210000,86.548,54.749,20.935
2210010,86.548,54.749,20.935
2210020,73.730,55.481,22.888
2210100,73.730,55.481,22.888
2210110,73.730,58.594,23.804
2210120,61.096,58.594,23.804
2210200,61.096,58.594,23.804
2210210,47.852,61.768,22.827
2210220,47.852,61.768,22.827
2211000,47.852,61.768,22.827
2211010,35.706,65.613,20.325
2211020,35.706,65.613,20.325
2211100,35.706,65.613,20.325
2211110,27.710,69.946,18.188
2211120,27.710,69.946,18.188
2211200,27.710,69.946,18.188
2211210,23.254,73.364,16.907
2211220,23.254,73.364,16.907
2212000,23.254,74.219,15.259
2212010,21.790,74.219,15.259
2212020,21.790,74.219,15.259
2212100,21.851,72.876,13.916
2212110,21.851,72.876,13.916
2212120,21.851,72.876,13.916
2212200,22.461,70.801,12.634
2212210,22.461,70.801,12.634
2212220,22.461,70.801,12.634
2220000,23.376,69.275,10.193
2220010,23.376,69.275,10.193
2220020,23.376,69.275,10.193
2220100,25.757,69.092,6.897
2220110,25.757,69.092,6.897
2220120,25.757,69.336,3.113
2220200,28.137,69.336,3.113
2220210,28.137,69.336,3.113
2220220,29.419,69.580,-0.488
2221000,29.419,69.580,-0.488
2221011,29.419,69.580,-0.488
2221021,29.663,68.787,-2.991
2221101,29.663,68.787,-2.991
2221111,29.663,68.787,-2.991
2221121,31.128,66.406,-4.456
2221201,31.128,66.406,-4.456
2221211,34.302,62.012,-5.310
2221221,34.302,62.012,-5.310
2222001,34.302,62.012,-5.310
2222011,36.438,56.091,-5.188
2222021,36.438,56.091,-5.188
2222101,36.438,56.091,-5.188
2222112,36.560,49.377,-5.127
2222122,36.560,49.377,-5.127
2222202,36.560,49.377,-5.920
2222212,36.804,42.236,-5.920
2222222,36.804,42.236,-5.920
10000002,36.194,35.706,-7.446
10000012,36.194,35.706,-7.446
10000022,36.194,35.706,-7.446
10000110,34.119,30.273,-9.216
10000120,34.119,30.273,-9.216
10000200,34.119,30.273,-9.216
10000210,30.701,25.391,-10.742
10000220,30.701,25.391,-10.742
10001000,25.452,20.264,-12.878
10001010,25.452,20.264,-12.878
10001020,25.452,20.264,-12.878
10001101,19.531,15.686,-15.259
10001111,19.531,15.686,-15.259
10001121,19.531,15.686,-15.259
10001201,13.794,11.475,-16.418
10001211,13.794,11.475,-16.418
10001221,8.301,7.629,-16.357
10002001,8.301,7.629,-16.357
10002011,8.301,7.629,-16.357
10002022,4.272,3.479,-16.479
10002102,4.272,3.479,-16.479
10002112,4.272,3.479,-16.479
10002122,1.404,-1.221,-17.212
10002202,1.404,-1.221,-17.212
10002212,-0.366,-5.005,-18.127
10002222,-0.366,-5.005,-18.127
10010010,-0.366,-5.005,-18.127
10010020,-2.197,-7.812,-19.592
10010100,-2.197,-7.812,-19.592
10010110,-2.197,-7.812,-21.851
10010121,-5.127,-9.583,-21.851
10010201,-5.127,-9.583,-21.851
10010211,-9.460,-9.644,-23.865
10010221,-9.460,-9.644,-23.865
10011002,-9.460,-9.644,-23.865
10011012,-16.296,-8.728,-25.269
10011022,-16.296,-8.728,-25.269
10011102,-24.170,-6.714,-26.367
10011120,-24.170,-6.714,-26.367
10011200,-24.170,-6.714,-26.367
10011210,-32.837,-4.517,-27.466
10011220,-32.837,-4.517,-27.466
10012001,-41.992,-3.052,-28.625
10012011,-41.992,-3.052,-28.625
10012021,-41.992,-3.052,-28.625
10012102,-50.964,-2.930,-29.297
10012112,-50.964,-2.930,-29.297
10012122,-50.964,-4.272,-28.381
10012202,-59.265,-4.272,-28.381
10012220,-59.265,-4.272,-28.381
10020000,-66.223,-7.690,-24.597
10020010,-66.223,-7.690,-24.597
10020021,-66.223,-7.690,-17.212
10020101,-73.425,-14.954,-17.212
10020111,-73.425,-14.954,-17.212
10020121,-75.623,-21.729,-11.658
10020202,-75.623,-21.729,-11.658
10020212,-75.623,-21.729,-11.658
10020222,-80.688,-27.710,-8.789
10021010,-80.688,-27.710,-8.789
10021020,-86.182,-34.790,-4.333
10021100,-86.182,-34.790,-4.333
10021110,-86.182,-34.790,-4.333
10021121,-87.463,-45.532,1.404
10021201,-87.463,-45.532,1.404
10021211,-89.783,-55.908,8.179
10021221,-89.783,-55.908,8.179
10022001,-89.783,-55.908,8.179
10022012,-91.614,-62.134,12.756
10022022,-91.614,-62.134,12.756
10022102,-91.614,-62.134,12.756
10022112,-92.285,-62.927,13.977
10022200,-92.285,-62.927,13.977
10022210,-90.759,-57.739,13.794
10022220,-90.759,-57.739,13.794
10100000,-90.759,-57.739,13.794
10100010,-87.830,-52.307,10.925
10100020,-87.830,-52.307,10.925
10100101,-87.830,-52.185,6.470
10100111,-85.876,-52.185,6.470
10100121,-85.876,-52.185,6.470
10100201,-85.083,-55.298,4.272
10100211,-85.083,-55.298,4.272
10100221,-85.083,-55.298,4.272
10101002,-84.656,-54.871,8.057
10101012,-84.656,-54.871,8.057
10101022,-86.121,-49.316,16.235
10101102,-86.121,-49.316,16.235
10101112,-86.121,-49.316,16.235
10101122,-89.600,-43.762,26.245
10101210,-89.600,-43.762,26.245
10101220,-89.600,-43.762,26.245
10102000,-88.257,-44.983,35.889
10102010,-88.257,-44.983,35.889
10102021,-82.214,-57.007,45.898
10102101,-82.214,-57.007,45.898
10102111,-82.214,-57.007,45.898
10102121,-75.378,-75.928,56.580
10102201,-75.378,-75.928,56.580
10102211,-75.378,-75.928,66.467
10102222,-71.472,-93.079,66.467
10110002,-71.472,-93.079,66.467
10110012,-72.815,-105.591,73.669
10110022,-72.815,-105.591,73.669
10110102,-72.815,-105.591,73.669
10110112,-71.289,-111.023,72.571
10110200,-71.289,-111.023,72.571
10110210,-68.420,-105.835,61.401
10110220,-68.420,-105.835,61.401
10111000,-68.420,-105.835,61.401
10111011,-84.412,-94.666,53.162
10111021,-84.412,-94.666,53.162
10111101,-84.412,-94.666,53.162
10111111,-107.483,-77.881,46.631
10111121,-107.483,-77.881,46.631
10111202,-123.901,-53.833,36.560
10111212,-123.901,-53.833,36.560
10111222,-123.901,-53.833,36.560
10112002,-138.916,-34.668,25.269
10112012,-138.916,-34.668,25.269
10112100,-138.916,-21.606,18.127
10112110,-153.320,-21.606,18.127
10112120,-153.320,-21.606,18.127
10112200,-156.250,-17.029,16.785
10112210,-156.250,-17.029,16.785
10112221,-156.250,-17.029,16.785
10120001,-149.780,-16.968,22.034
10120011,-149.780,-16.968,22.034
10120021,-136.536,-22.400,31.250
10120101,-136.536,-22.400,31.250
10120111,-136.536,-22.400,31.250
10120122,-120.483,-34.302,40.100
10120202,-120.483,-34.302,40.100
10120212,-120.483,-34.302,40.100
10120222,-102.295,-47.852,46.082
10121002,-102.295,-47.852,46.082
10121020,-84.839,-56.274,46.326
10121100,-84.839,-56.274,46.326
10121110,-84.839,-56.274,46.326
10121120,-73.120,-52.856,42.236
10121200,-73.120,-52.856,42.236
10121211,-73.120,-37.170,36.316
10121221,-67.627,-37.170,36.316
10122001,-67.627,-37.170,36.316
10122011,-66.772,-16.052,29.785
10122021,-66.772,-16.052,29.785
10122102,-66.772,-16.052,29.785
10122112,-67.749,4.456,22.766
10122122,-67.749,4.456,22.766
10122202,-67.444,22.888,16.785
10122212,-67.444,22.888,16.785
10122222,-67.444,22.888,16.785
10200002,-62.805,36.072,13.428
10200012,-62.805,36.072,13.428
10200022,-62.805,36.072,13.428
10200110,-51.880,43.335,10.986
10200120,-51.880,43.335,10.986
10200200,-51.880,43.335,8.179
10200210,-37.476,43.884,8.179
10200220,-37.476,43.884,8.179
10201000,-21.973,40.894,4.822
10201010,-21.973,40.894,4.822
10201020,-21.973,40.894,4.822
10201100,-7.324,37.842,1.221
10201110,-7.324,37.842,1.221
10201121,-7.324,37.842,1.221
10201201,4.089,35.278,-2.686
10201211,4.089,35.278,-2.686
10201221,14.282,34.668,-8.240
10202001,14.282,34.668,-8.240
10202011,14.282,34.668,-8.240
10202021,22.583,36.377,-15.259
10202101,22.583,36.377,-15.259
10202111,22.583,36.377,-15.259
10202122,30.884,38.818,-21.301
10202202,30.884,38.818,-21.301
10202212,40.039,42.114,-25.330
10202222,40.039,42.114,-25.330
10210002,40.039,42.114,-25.330
10210012,49.744,45.227,-28.076
10210022,49.744,45.227,-28.076
10210102,49.744,45.227,-28.076
10210112,58.289,46.448,-28.931
10210122,58.289,46.448,-28.931
10210210,58.289,46.448,-27.771
10210220,64.270,46.143,-27.771
10211000,64.270,46.143,-27.771
10211010,69.092,45.166,-25.696
10211020,69.092,45.166,-25.696
10211100,69.092,45.166,-25.696
10211110,74.219,44.250,-23.621
10211120,74.219,44.250,-23.621
10211200,74.219,44.250,-23.621
10211211,81.238,43.884,-22.339
10211221,81.238,43.884,-22.339
10212001,89.478,44.739,-22.278
10212011,89.478,44.739,-22.278
10212021,89.478,44.739,-22.278
10212101,97.534,46.448,-22.095
10212111,97.534,46.448,-22.095
10212121,97.534,46.448,-22.095
10212201,106.262,46.753,-20.020
10212211,106.262,46.753,-20.020
10212222,115.845,42.664,-17.090
10220002,115.845,42.664,-17.090
10220012,115.845,42.664,-17.090
10220022,123.169,35.339,-13.611
10220102,123.169,35.339,-13.611
10220112,123.169,35.339,-13.611
10220122,128.174,28.198,-7.751
10220202,128.174,28.198,-7.751
10220212,128.174,28.198,-7.751
10220222,132.629,20.996,-0.854
10221002,132.629,20.996,-0.854
10221020,136.353,12.085,5.127
10221100,136.353,12.085,5.127
10221110,136.353,12.085,5.127
10221120,138.123,5.005,8.911
10221200,138.123,5.005,8.911
10221210,138.123,5.005,8.911
10221220,137.085,2.930,10.559
10222000,137.085,2.930,10.559
10222010,137.085,2.930,10.559
10222020,132.874,7.080,8.728
10222100,132.874,7.080,8.728
10222110,126.648,18.799,3.784
10222120,126.648,18.799,3.784
10222200,126.648,18.799,3.784
10222210,120.789,34.973,-2.869
10222220,120.789,34.973,-2.869
11000000,120.789,34.973,-2.869
11000010,116.272,49.500,-8.484
11000020,116.272,49.500,-8.484
11000100,116.272,49.500,-8.484
11000110,111.023,58.960,-11.841
11000120,111.023,58.960,-11.841
11000200,103.455,61.279,-10.986
11000210,103.455,61.279,-10.986
11000221,103.455,61.279,-10.986
11001001,96.619,59.387,-6.470
11001011,96.619,59.387,-6.470
11001021,96.619,59.387,-6.470
11001101,91.125,55.908,-0.854
11001111,91.125,55.908,-0.854
11001121,91.125,52.917,6.165
11001201,85.632,52.917,6.165
11001211,85.632,52.917,6.165
11001221,78.918,49.683,12.268
11002001,78.918,49.683,12.268
11002011,78.918,49.683,12.268
11002021,74.219,47.546,16.724
11002101,74.219,47.546,16.724
11002111,74.219,47.546,16.724
11002121,72.632,46.753,21.118
11002201,72.632,46.753,21.118
11002211,72.632,46.753,21.118
11002221,70.801,46.021,25.208
11010001,70.801,46.021,25.208
11010011,70.801,44.556,27.649
11010021,69.336,44.556,27.649
11010101,69.336,44.556,27.649
11010111,69.092,44.495,28.198
11010121,69.092,44.495,28.198
11010201,69.092,44.495,28.198
11010211,68.115,46.326,27.039
11010221,68.115,46.326,27.039
11011001,68.115,46.326,27.039
11011011,64.575,49.866,23.376
11011021,64.575,49.866,23.376
11011101,64.575,49.866,23.376
11011111,59.631,55.908,17.578
11011121,59.631,55.908,17.578
11011201,55.115,65.308,11.536
11011211,55.115,65.308,11.536
11011221,55.115,65.308,11.536
11012001,50.049,74.463,6.714
11012011,50.049,74.463,6.714
11012021,50.049,74.463,6.714
11012101,46.509,79.773,2.930
11012111,46.509,79.773,2.930
11012121,46.509,79.773,2.930
11012201,43.823,80.017,0.488
11012211,43.823,80.017,0.488
11012221,43.823,80.017,-1.404
11020001,39.978,78.003,-1.404
11020011,39.978,78.003,-1.404
11020021,37.720,75.684,-2.136
11020101,37.720,75.684,-2.136
11020111,37.720,75.684,-2.136
11020122,38.208,73.914,-2.258
11020202,38.208,73.914,-2.258
11020212,38.208,73.914,-2.258
11020222,41.199,71.960,-2.136
11021002,41.199,71.960,-2.136
11021012,45.166,68.054,-2.258
11021022,45.166,68.054,-2.258
11021102,45.166,68.054,-2.258
11021112,48.950,61.584,-2.502
11021200,48.950,61.584,-2.502
11021210,48.950,61.584,-2.502
11021220,50.232,54.016,-3.174
11022000,50.232,54.016,-3.174
11022010,50.232,47.546,-3.601
11022020,49.377,47.546,-3.601
11022100,49.377,47.546,-3.601
11022110,47.424,42.114,-3.357
11022120,47.424,42.114,-3.357
11022200,47.424,42.114,-3.357
11022211,44.434,37.048,-3.357
11022221,44.434,37.048,-3.357
11100001,44.434,37.048,-3.357
11100011,41.626,31.250,-3.418
11100021,41.626,31.250,-3.418
11100101,38.452,24.231,-3.357
11100111,38.452,24.231,-3.357
11100121,38.452,24.231,-3.357
11100201,34.180,17.151,-3.052
11100211,34.180,17.151,-3.052
11100222,34.180,17.151,-3.052
11101002,30.457,11.475,-2.319
11101012,30.457,11.475,-2.319
11101022,27.771,7.385,-2.075
